Id,SalePrice
1461,122302.16778342859
1462,174275.38959809038
1463,188654.02944271232
1464,193376.13566236562
1465,176559.03659412416
1466,177319.66608485964
1467,186478.34769138624
1468,176609.68925554157
1469,184053.00532645878
1470,135125.07727395662
1471,176256.12804042865
1472,89393.604833737554
1473,90016.712662535982
1474,148303.16557815624
1475,105357.78714959353
1476,354670.58889775974
1477,253974.67859641879
1478,315090.44298636122
1479,261625.56210248414
1480,395120.35911217966
1481,425421.52053802746
1482,202405.56087076396
1483,186842.02796557432
1484,160966.20272188517
1485,172192.89114663185
1486,192192.53124950294
1487,402309.71638021374
1488,250877.14686056942
1489,207662.48654658711
1490,227634.05102183536
1491,186929.59799068075
1492,120548.93015465241
1493,169670.2108140073
1494,319361.23765488673
1495,310754.47489413084
1496,215879.08028292202
1497,170743.43630174207
1498,152291.73604418189
1499,148755.95707400393
1500,155332.96735147908
1501,170226.84275087432
1502,146040.16293242082
1503,280575.04030686524
1504,210665.19209883313
1505,206838.10017362481
1506,172060.37551654101
1507,237095.80110082478
1508,176654.25037080012
1509,154014.74026086379
1510,129314.35347340698
1511,131954.36332963555
1512,188077.52434710111
1513,113179.15988039385
1514,134153.68658185704
1515,159566.65552421747
1516,150220.92895450289
1517,164312.86301851642
1518,123926.06167263728
1519,230178.7075257398
1520,140846.56995215951
1521,140041.4914663166
1522,160469.63567900585
1523,131999.21518980624
1524,129102.14117412658
1525,128376.7525750848
1526,130836.59291623502
1527,122037.77657266606
1528,146706.95820907003
1529,152173.62679102106
1530,162933.9559945958
1531,133746.46633994376
1532,101918.18492950799
1533,153126.07304790666
1534,116660.59203226649
1535,156917.54337218913
1536,109989.00347752972
1537,70694.997170360468
1538,164844.47081051135
1539,239681.23419682091
1540,107980.53149344635
1541,155318.19995305047
1542,140338.19210876286
1543,162336.00077482048
1544,90191.269348041809
1545,88369.19643711648
1546,124529.17926742343
1547,128401.73667573046
1548,127426.2368892864
1549,117109.2042849057
1550,133837.4407872452
1551,116019.51703646629
1552,112576.35029180397
1553,138955.35854742443
1554,118603.23501621232
1555,181710.92305269456
1556,126528.10177792609
1557,74840.55873664032
1558,91958.776146452423
1559,124226.50481117031
1560,151254.29478662813
1561,172121.83556812973
1562,133255.37200608657
1563,130456.31963375796
1564,165702.83950954615
1565,134786.73838335616
1566,211746.47011716798
1567,93450.25014760904
1568,193830.27645157979
1569,140727.03007378196
1570,118621.35169171613
1571,112413.27971607308
1572,141590.82869574989
1573,227603.96571619782
1574,181722.29680896734
1575,223473.85224560005
1576,222138.00035007653
1577,198159.46439992997
1578,155531.11511536746
1579,148468.15591841447
1580,186762.23290566794
1581,148390.48659155515
1582,138137.24025182429
1583,328853.07294184354
1584,214756.77061221478
1585,139913.1890485248
1586,66250.479777033892
1587,89437.961098501022
1588,141803.64654849295
1589,111604.44142276992
1590,120552.70792991536
1591,108162.28009385879
1592,110769.94751637308
1593,107602.42539167509
1594,133003.73482257963
1595,184804.53386324397
1596,221290.96372803868
1597,247264.43539303786
1598,180146.247291704
1599,173365.90028554751
1600,172577.55279059848
1601,64101.07737549545
1602,127185.20648732588
1603,68328.457914979546
1604,376349.88150801067
1605,256891.20075411513
1606,176844.97117571239
1607,139058.42428906518
1608,213782.7347574915
1609,176700.06138176311
1610,167462.28163465386
1611,132178.38089627904
1612,228156.10780591582
1613,187846.12517565451
1614,112308.98835302885
1615,94707.043436756416
1616,83547.817654859231
1617,92355.082551692831
1618,131266.4709565037
1619,128625.33183889616
1620,137645.23553967522
1621,145607.20574165665
1622,136885.98543936672
1623,279220.64045397443
1624,198774.49767104993
1625,112606.15532778876
1626,170120.30560252708
1627,221101.41564367313
1628,312084.06799895206
1629,182104.0258822146
1630,396979.03042188426
1631,272243.1649265411
1632,236763.4314143119
1633,164421.15149864214
1634,188653.49580021144
1635,185528.64695234282
1636,162222.82675750725
1637,219820.44720714341
1638,236414.09176581056
1639,182601.15154485015
1640,246396.98587733813
1641,167421.28593511289
1642,247081.84915622813
1643,237708.38889648713
1644,210718.01715180228
1645,172581.25609508911
1646,158842.01523069889
1647,144813.07242665492
1648,130339.27782183398
1649,134836.85604988912
1650,131500.3027322611
1651,137077.60733144317
1652,92513.767638200559
1653,97532.375605401423
1654,141996.21967241302
1655,143029.51967332323
1656,147574.26140649611
1657,142080.32758142971
1658,147608.07751451861
1659,130811.90606926431
1660,152597.08763621139
1661,566600.0210845134
1662,272978.00896118226
1663,404884.79131805943
1664,564054.68477995147
1665,249560.33475428328
1666,372162.69312292506
1667,344786.72592886497
1668,317306.01654736372
1669,274991.73703583307
1670,321626.17304431641
1671,261219.45364476531
1672,395905.91463748954
1673,349144.63749086956
1674,249897.67809323978
1675,200282.46623279189
1676,194665.09292360142
1677,212919.87037352737
1678,566592.96006125933
1679,390240.20730184932
1680,323999.74235957587
1681,275044.13012006594
1682,308280.24254273571
1683,180150.86169752377
1684,166375.36846482859
1685,177970.69759852326
1686,161211.85393117458
1687,154510.37283404541
1688,191282.63936166355
1689,179181.9497061377
1690,183640.03989576444
1691,187418.26687214198
1692,336334.47224672564
1693,167015.41129197483
1694,178168.55114982455
1695,178901.35502186042
1696,269805.55999662785
1697,169259.11487160658
1698,343513.69925561786
1699,358103.88847565372
1700,226902.768417674
1701,278129.80526587827
1702,250172.44608875414
1703,239696.6272152114
1704,280932.19678428315
1705,329553.92195341003
1706,360572.31061377423
1707,220260.01740112025
1708,214349.25269894421
1709,254177.94579294152
1710,208269.32147003448
1711,225436.42572986474
1712,241427.47062884059
1713,259919.88785302092
1714,229789.80644567427
1715,200788.1279977404
1716,200032.618971986
1717,150966.72054111221
1718,144700.74877211373
1719,212826.62377113054
1720,284266.00056827581
1721,153791.30934216556
1722,142846.88707466543
1723,179140.12840201647
1724,220238.38234505162
1725,229205.29227787344
1726,187012.07478946645
1727,182211.77321994523
1728,185450.94466646743
1729,179642.01734402464
1730,177634.1726203179
1731,124545.85036846533
1732,134325.8928684878
1733,122657.89397354588
1734,126603.16139916593
1735,133179.5958845928
1736,109934.60929004908
1737,382355.35843329219
1738,216867.19472907099
1739,232579.49760204568
1740,199152.95404137153
1741,194255.69403570154
1742,163805.04661780596
1743,182274.68871793294
1744,314225.90429284394
1745,287242.45683207986
1746,271456.15336663992
1747,235242.10334567318
1748,241335.21997825141
1749,182907.57778874881
1750,139866.83785512645
1751,238432.67692738702
1752,112081.60209928683
1753,162375.32636107539
1754,180323.57063724857
1755,175135.31223404146
1756,136020.57330756483
1757,108643.28042370935
1758,152917.10306932783
1759,162007.71714779083
1760,181723.47140034498
1761,129450.18968955979
1762,169475.50398527191
1763,159642.71111681516
1764,126348.88405272359
1765,164588.78229327869
1766,162483.23485930651
1767,230629.33095646452
1768,145272.02426085901
1769,156131.70302025363
1770,143024.29272911319
1771,124800.68142710609
1772,160001.69817983819
1773,135488.91263368886
1774,138556.02628636797
1775,138350.46599133898
1776,128505.08966138797
1777,120141.36743218475
1778,131502.29104675417
1779,107314.09601297
1780,168911.48186077172
1781,139899.67653541118
1782,76851.51524061957
1783,142805.40832809918
1784,101648.60395328444
1785,114707.24995511546
1786,109714.22908952534
1787,201773.35489638618
1788,56959.681263894112
1789,95570.90863326304
1790,79369.385540377072
1791,195581.18538080505
1792,158442.27936309425
1793,126883.83125399137
1794,139527.43661446174
1795,147792.99005597239
1796,113593.16030839123
1797,119619.52231250521
1798,122295.40338982572
1799,124701.65431855484
1800,130695.82485984691
1801,145302.07675686642
1802,136733.67010047619
1803,158449.60551526732
1804,142841.81681816184
1805,132712.63246773137
1806,126469.61751736084
1807,133263.45430213897
1808,111460.44406095745
1809,117650.42218580721
1810,132452.15227051525
1811,113994.78220579734
1812,123171.3680987914
1813,119624.13436111386
1814,106356.64084540744
1815,43171.327250194692
1816,92492.674530407312
1817,108131.61885280161
1818,161547.76229140922
1819,115922.4599466629
1820,68587.537065264376
1821,107097.74889172229
1822,160104.47124658528
1823,54676.215295793278
1824,121010.49884028848
1825,130610.76640289337
1826,95379.896649493065
1827,96817.868986004789
1828,135252.05316438875
1829,139367.34038640192
1830,117597.1092448104
1831,157698.44939663372
1832,171936.3702106608
1833,138543.25356021838
1834,142306.51413818912
1835,132683.85933145613
1836,136625.02009394381
1837,99390.790270023499
1838,136448.78104802131
1839,105073.92448604185
1840,178845.35251793731
1841,164608.72765197346
1842,89949.464188279715
1843,157913.90869235614
1844,118176.99825082479
1845,155225.45715815766
1846,145390.72587886013
1847,228862.62202124673
1848,85625.131302355643
1849,107572.85350507071
1850,114021.65161417257
1851,198324.17604555513
1852,118268.05508634975
1853,155566.77434862818
1854,147665.75346241615
1855,140591.08145040824
1856,210441.38657467449
1857,184331.21959602207
1858,159177.86679200071
1859,119313.7056235872
1860,157221.81718094539
1861,119338.33470224073
1862,269322.84569433634
1863,269301.68664594518
1864,269301.68664594518
1865,340556.45768932422
1866,328977.70135281433
1867,231135.0948935771
1868,315575.10201066238
1869,204387.84097838236
1870,219555.96961746179
1871,232335.72336495723
1872,166733.68127987938
1873,240068.7830464833
1874,144693.19388893101
1875,216667.38602754328
1876,204458.85529131108
1877,200638.72298029304
1878,192345.13853896048
1879,139277.45048255296
1880,137918.29676582204
1881,268065.17422086373
1882,265730.12742152071
1883,192475.24015191474
1884,228165.38786719827
1885,211962.62549053237
1886,314597.63766726892
1887,204626.20956656255
1888,280829.76907398063
1889,168751.6314875253
1890,137753.63250246109
1891,145447.91514587536
1892,111069.18218030865
1893,125816.8925032663
1894,125885.22128131552
1895,154204.47592347412
1896,117836.48843793722
1897,80636.186113194126
1898,105533.18521289015
1899,153981.36580873691
1900,125934.616922402
1901,181357.05678931854
1902,124864.00331577864
1903,241694.64739268433
1904,151647.60591804195
1905,182942.65024411934
1906,184675.28164564277
1907,192729.35961624951
1908,96981.139989339485
1909,126090.04186185102
1910,123763.31955782784
1911,204143.48608177813
1912,250149.80404696916
1913,119932.6175991059
1914,44851.984471603901
1915,270887.80797286658
1916,61742.020841542617
1917,239257.15906485837
1918,144511.16308070574
1919,159337.23554720337
1920,137769.8845286312
1921,368997.41148877318
1922,319335.50770537817
1923,222319.65799828232
1924,269157.08202937263
1925,222945.78903988496
1926,335815.210792556
1927,138584.30944586566
1928,165653.46575287904
1929,131771.56743932577
1930,118955.19013040437
1931,141038.82573437758
1932,143981.82886494542
1933,174336.06087111871
1934,188639.2231828458
1935,187464.19155318072
1936,223646.98170791124
1937,185106.34913402269
1938,185628.34150722454
