Id,SalePrice
1461,130388.07662835249
1462,146971.69811320756
1463,154590.13793103449
1464,145812.59818731117
1465,144451.96634615384
1466,133340.22972972973
1467,130388.07662835249
1468,127787.99506172839
1469,132339.96226415093
1470,131104.12624584718
1471,149293.83716075157
1472,123363.63636363637
1473,128003.48007968128
1474,153042.72853828306
1475,121050.32934131737
1476,186657.42237442921
1477,155921.79190751445
1478,176548.59259259258
1479,185687.33810888251
1480,374416.4705882353
1481,187663.64661654134
1482,144260.78009259258
1483,153042.72853828306
1484,141916.87665198237
1485,148021.48648648648
1486,147231.83783783784
1487,212117.77777777778
1488,167876.46616541353
1489,129216.21961620469
1490,151763.9420289855
1491,142807.6540880503
1492,121839.68060836502
1493,151227.09842519686
1494,191594.18630136986
1495,184569.67826086958
1496,167122.08754208754
1497,155631.06451612903
1498,129343.67999999999
1499,130568.60869565218
1500,130568.60869565218
1501,151760.71509433963
1502,127615.25
1503,157918.85317460317
1504,157918.85317460317
1505,155355.19501133787
1506,176548.59259259258
1507,198247.38127090302
1508,162466.63636363635
1509,135211.10000000001
1510,129216.21961620469
1511,135727.01136363635
1512,148191.77007299269
1513,133340.22972972973
1514,155905.88235294117
1515,184294.01063829788
1516,151236.97607655503
1517,130388.07662835249
1518,163811.19108280254
1519,155905.88235294117
1520,127615.25
1521,128003.48007968128
1522,144260.78009259258
1523,123363.63636363637
1524,127615.25
1525,130388.07662835249
1526,141014.1875
1527,124577.77777777778
1528,127615.25
1529,129082.3324099723
1530,142575.0
1531,154469.87078651684
1532,121839.68060836502
1533,150864.69444444444
1534,122921.59363957598
1535,141866.09375
1536,124577.77777777778
1537,122921.59363957598
1538,129343.67999999999
1539,162886.49038461538
1540,155921.79190751445
1541,132339.96226415093
1542,151760.71509433963
1543,167876.46616541353
1544,122192.63095238095
1545,126702.30472103004
1546,125653.4827586207
1547,127018.6026058632
1548,127615.25
1549,124577.77777777778
1550,143120.24561403508
1551,130568.60869565218
1552,157918.85317460317
1553,144232.33333333334
1554,125653.4827586207
1555,153972.84313725491
1556,127787.99506172839
1557,131721.53571428571
1558,122004.69230769231
1559,142575.0
1560,153893.44262295082
1561,155075.59062500001
1562,120947.09025270758
1563,126066.66666666667
1564,151832.42748091603
1565,133491.79665738161
1566,162436.97435897434
1567,123102.83544303797
1568,162886.49038461538
1569,153940.99009900991
1570,129082.3324099723
1571,123102.83544303797
1572,131104.12624584718
1573,154590.13793103449
1574,134626.56896551725
1575,153972.84313725491
1576,160203.19753086418
1577,135211.10000000001
1578,149293.83716075157
1579,135150.92164179104
1580,144451.96634615384
1581,144260.78009259258
1582,123102.83544303797
1583,196977.77972027971
1584,175590.85818181818
1585,125404.73507462686
1586,122921.59363957598
1587,121839.68060836502
1588,132051.11111111112
1589,135150.92164179104
1590,125653.4827586207
1591,121050.32934131737
1592,138830.18181818182
1593,122921.59363957598
1594,159264.81304347827
1595,128003.48007968128
1596,176576.20338983051
1597,163811.19108280254
1598,166771.42857142858
1599,129216.21961620469
