Id,SalePrice
1461,121500.0
1462,160000.0
1463,184000.0
1464,188700.0
1465,186139.34010152283
1466,182710.57575757575
1467,173000.0
1468,171750.0
1469,180297.04347826086
1470,119870.37037037036
1471,186000.0
1472,105500.0
1473,99500.0
1474,154000.0
1475,127500.0
1476,361919.0
1477,256300.0
1478,315000.0
1479,280000.0
1480,538000.0
1481,326000.0
1482,210950.0
1483,182000.0
1484,178000.0
1485,178000.0
1486,199900.0
1487,309000.0
1488,255700.0
1489,204900.0
1490,220142.85714285713
1491,195000.0
1492,100000.0
1493,171925.0
1494,301500.0
1495,291650.36363636365
1496,234000.0
1497,195000.0
1498,164000.0
1499,163500.0
1500,164500.0
1501,171750.0
1502,164500.0
1503,284000.0
1504,236500.0
1505,222000.0
1506,185000.0
1507,240000.0
1508,190000.0
1509,162225.27906976745
1510,153500.0
1511,154300.0
1512,175500.0
1513,139000.0
1514,159500.0
1515,171000.0
1516,159388.14814814815
1517,164900.0
1518,137900.0
1519,215000.0
1520,135000.0
1521,139000.0
1522,167500.0
1523,109000.0
1524,118000.0
1525,122000.0
1526,113000.0
1527,108480.0
1528,133000.0
1529,146277.77777777778
1530,165000.0
1531,121500.0
1532,100000.0
1533,140000.0
1534,117500.0
1535,159500.0
1536,110500.0
1537,81000.0
1538,161000.0
1539,225000.0
1540,117500.0
1541,152000.0
1542,147000.0
1543,200000.0
1544,87000.0
1545,104000.0
1546,123000.0
1547,127000.0
1548,125000.0
1549,113000.0
1550,135000.0
1551,117000.0
1552,137900.0
1553,150000.0
1554,116900.0
1555,187906.21739130435
1556,118159.09090909091
1557,119870.37037037036
1558,96500.0
1559,113000.0
1560,140000.0
1561,150000.0
1562,120500.0
1563,123000.0
1564,167500.0
1565,147000.0
1566,244400.0
1567,84900.0
1568,222000.0
1569,152000.0
1570,138500.0
1571,133000.0
1572,145000.0
1573,224000.0
1574,127500.0
1575,207500.0
1576,229000.0
1577,199900.0
1578,149000.0
1579,153900.0
1580,196500.0
1581,149000.0
1582,126000.0
1583,305900.0
1584,232633.33333333334
1585,145000.0
1586,79000.0
1587,94750.0
1588,150000.0
1589,107000.0
1590,124333.33333333333
1591,93500.0
1592,120500.0
1593,110000.0
1594,145000.0
1595,128000.0
1596,234000.0
1597,187000.0
1598,186431.25
1599,177350.0
1600,178000.0
1601,61000.0
1602,113000.0
1603,79900.0
1604,276445.45454545453
1605,237000.0
1606,169000.0
1607,180000.0
1608,208300.0
1609,187500.0
1610,161000.0
1611,143000.0
1612,182000.0
1613,173153.84615384616
1614,129000.0
1615,93000.0
1616,85000.0
1617,90350.0
1618,120500.0
1619,131500.0
1620,180000.0
1621,145000.0
1622,143000.0
1623,272000.0
1624,210375.0
1625,120500.0
1626,167000.0
1627,187500.0
1628,275000.0
1629,175000.0
1630,369900.0
1631,224000.0
1632,255500.0
1633,169179.09090909091
1634,187580.64516129033
1635,176328.42105263157
1636,167271.95114006515
1637,190000.0
1638,201800.0
1639,185000.0
1640,250000.0
1641,180000.0
1642,230000.0
1643,235375.39999999999
1644,231500.0
1645,185375.0
1646,158500.0
1647,160000.0
1648,129000.0
1649,135000.0
1650,118000.0
1651,116000.0
1652,105500.0
1653,107000.0
1654,155000.0
1655,155125.0
1656,153900.0
1657,154250.0
1658,155000.0
1659,127500.0
1660,150000.0
1661,437154.0
1662,345272.0
1663,380000.0
1664,555000.0
1665,318000.0
1666,335178.57142857142
1667,383970.0
1668,320000.0
1669,295493.0
1670,326862.06896551722
1671,279500.0
1672,485000.0
1673,295000.0
1674,256300.0
1675,196000.0
1676,202665.0
1677,224000.0
1678,555000.0
1679,395000.0
1680,318061.0
1681,255147.0588235294
1682,312500.0
1683,186430.20833333334
1684,178000.0
1685,177000.0
1686,178000.0
1687,173375.0
1688,197500.0
1689,192000.0
1690,184175.0
1691,178000.0
1692,253431.27272727274
1693,175000.0
1694,179665.0
1695,168500.0
1696,265000.0
1697,169900.0
1698,337000.0
1699,335000.0
1700,255574.51239669422
1701,269790.0
1702,256300.0
1703,256960.0
1704,293077.0
1705,226258.10000000001
1706,424870.0
1707,223136.0
1708,224175.0
1709,264132.0
1710,225000.0
1711,264561.0
1712,262710.66666666669
1713,264561.0
1714,224857.14285714287
1715,200000.0
1716,182000.0
1717,175000.0
1718,149900.0
1719,205388.88888888888
1720,240270.0
1721,175000.0
1722,142000.0
1723,164000.0
1724,206492.37735849057
1725,230000.0
1726,192780.39999999999
1727,181000.0
1728,187000.0
1729,160000.0
1730,164000.0
1731,115000.0
1732,127500.0
1733,118000.0
1734,118000.0
1735,127500.0
1736,110000.0
1737,369900.0
1738,223000.0
1739,301464.0
1740,222000.0
1741,199900.0
1742,167500.0
1743,164700.0
1744,302000.0
1745,241022.22222222222
1746,259500.0
1747,207500.0
1748,239000.0
1749,162000.0
1750,143000.0
1751,232633.33333333334
1752,118000.0
1753,150450.0
1754,192000.0
1755,171000.0
1756,115000.0
1757,113000.0
1758,145110.8956521739
1759,167252.85714285713
1760,165000.0
1761,145000.0
1762,170000.0
1763,169500.0
1764,112000.0
1765,170000.0
1766,170000.0
1767,211000.0
1768,140734.78260869565
1769,163500.0
1770,142000.0
1771,118000.0
1772,140000.0
1773,128180.0
1774,137900.0
1775,130500.0
1776,118000.0
1777,109000.0
1778,132037.5
1779,115000.0
1780,164000.0
1781,130250.0
1782,82655.555555555562
1783,145110.8956521739
1784,88000.0
1785,110428.57142857143
1786,135000.0
1787,166250.0
1788,61000.0
1789,105500.0
1790,85000.0
1791,174000.0
1792,160000.0
1793,141000.0
1794,140000.0
1795,136900.0
1796,122000.0
1797,127500.0
1798,115000.0
1799,109000.0
1800,120500.0
1801,133000.0
1802,135750.0
1803,157633.33333333334
1804,140000.0
1805,131400.0
1806,124900.0
1807,137000.0
1808,117000.0
1809,118000.0
1810,129900.0
1811,106000.0
1812,108000.0
1813,118000.0
1814,81000.0
1815,60000.0
1816,86000.0
1817,122000.0
1818,145000.0
1819,130000.0
1820,66500.0
1821,109900.0
